1228.0,-300.0,-15820.0,0,0,0
1132.0,-284.0,-15652.0,0,0,0
1188.0,-124.0,-15164.0,0,0,0
1160.0,-372.0,-15784.0,0,0,0
1116.0,-352.0,-15752.0,0,0,0
1284.0,-352.0,-15772.0,0,0,0
1124.0,-200.0,-15648.0,0,0,0
1216.0,-376.0,-15816.0,0,0,0
1136.0,-444.0,-15712.0,0,0,0
1152.0,-460.0,-15676.0,0,0,0
1132.0,-208.0,-15876.0,0,0,0
1100.0,-520.0,-15816.0,0,0,0
1148.0,-364.0,-15708.0,0,0,0
1264.0,-328.0,-15696.0,0,0,0
1020.0,-344.0,-15808.0,0,0,0
1144.0,-320.0,-15804.0,0,0,0
1172.0,-300.0,-15864.0,0,0,0
1332.0,-256.0,-15760.0,0,0,0
1264.0,-492.0,-15588.0,0,0,0
1260.0,-356.0,-15812.0,0,0,0
1212.0,-312.0,-15768.0,0,0,0
1200.0,-424.0,-15788.0,0,0,0
1136.0,-508.0,-15888.0,0,0,0
1044.0,-328.0,-15916.0,0,0,0
1276.0,-348.0,-15688.0,0,0,0
1112.0,-468.0,-15776.0,0,0,0
1152.0,-284.0,-15776.0,0,0,0
1156.0,-312.0,-15816.0,0,0,0
1200.0,-348.0,-15696.0,0,0,0
1208.0,-304.0,-15668.0,0,0,0
1148.0,-352.0,-15892.0,0,0,0
1152.0,-432.0,-15776.0,0,0,0
1148.0,-312.0,-15776.0,0,0,0
1192.0,-364.0,-15656.0,0,0,0
984.0,-256.0,-15840.0,0,0,0
1216.0,-352.0,-15792.0,0,0,0
1080.0,-304.0,-15684.0,0,0,0
1264.0,-324.0,-15664.0,0,0,0
1076.0,-328.0,-15796.0,0,0,0
1192.0,-300.0,-15804.0,0,0,0
1148.0,-372.0,-15684.0,0,0,0
1124.0,-276.0,-15828.0,0,0,0
1156.0,-292.0,-15736.0,0,0,0
1088.0,-356.0,-15788.0,0,0,0
1264.0,-332.0,-15636.0,0,0,0
1016.0,-332.0,-15744.0,0,0,0
1132.0,-400.0,-15592.0,0,0,0
1224.0,-316.0,-15796.0,0,0,0
1128.0,-304.0,-15712.0,0,0,0
1180.0,-384.0,-15712.0,0,0,0
1216.0,-320.0,-15668.0,0,0,0
1264.0,-336.0,-15776.0,0,0,0
1208.0,-356.0,-15636.0,0,0,0
1096.0,-340.0,-15732.0,0,0,0
1088.0,-324.0,-15584.0,0,0,0
1140.0,-208.0,-15568.0,0,0,0
1168.0,-392.0,-15648.0,0,0,0
1004.0,-368.0,-15692.0,0,0,0
1176.0,-300.0,-15892.0,0,0,0
1068.0,-288.0,-15792.0,0,0,0
1612.0,-276.0,-15700.0,0,0,0
1068.0,-352.0,-15824.0,0,0,0
1304.0,-432.0,-15560.0,0,0,0
1136.0,-396.0,-15748.0,0,0,0
1248.0,-240.0,-15760.0,0,0,0
1164.0,-368.0,-15836.0,0,0,0
1136.0,-252.0,-15712.0,0,0,0
1168.0,-356.0,-15732.0,0,0,0
1160.0,-296.0,-15604.0,0,0,0
1184.0,-396.0,-15776.0,0,0,0
1168.0,-284.0,-15764.0,0,0,0
1128.0,-352.0,-15872.0,0,0,0
1196.0,-352.0,-15680.0,0,0,0
1192.0,-364.0,-15820.0,0,0,0
1180.0,-364.0,-15848.0,0,0,0
1204.0,-396.0,-15564.0,0,0,0
1080.0,-272.0,-15772.0,0,0,0
1188.0,-288.0,-15812.0,0,0,0
1256.0,-304.0,-15820.0,0,0,0
1052.0,-364.0,-15780.0,0,0,0
1308.0,-368.0,-15808.0,0,0,0
1084.0,-360.0,-15856.0,0,0,0
1072.0,-416.0,-15800.0,0,0,0
1140.0,-344.0,-15876.0,0,0,0
1232.0,-424.0,-15824.0,0,0,0
1128.0,-312.0,-15868.0,0,0,0
1004.0,-348.0,-15680.0,0,0,0
1204.0,-384.0,-15868.0,0,0,0
976.0,-388.0,-15828.0,0,0,0
1316.0,-272.0,-15720.0,0,0,0
1064.0,-348.0,-15772.0,0,0,0
1260.0,-352.0,-15756.0,0,0,0
1108.0,-324.0,-15780.0,0,0,0
1264.0,-372.0,-15732.0,0,0,0
1140.0,-348.0,-15692.0,0,0,0
1048.0,-352.0,-15656.0,0,0,0
1284.0,-344.0,-15844.0,0,0,0
1152.0,-308.0,-15732.0,0,0,0
1152.0,-388.0,-15904.0,0,0,0
1156.0,-392.0,-15824.0,0,0,0
