1026,760,385,4,3,8
970,719,412,5,3,3
1036,745,302,4,3,5
981,736,354,3,1,8
1047,774,405,3,3,6
1062,720,361,3,2,4
1058,772,377,4,6,6
1036,760,384,4,3,3
1051,709,360,4,2,3
1004,755,375,4,2,4
1045,762,388,3,26,4
1042,750,430,4,5,5
1049,771,399,5,3,4
994,758,337,2,4,4
986,718,366,4,18,15
1041,683,315,3,4,4
1058,763,405,3,3,3
1072,681,318,3,2,3
1067,761,307,3,2,5
1006,763,326,4,1,2
989,756,340,4,2,4
1052,713,366,3,3,11
1055,747,359,3,3,4
981,732,343,3,7,2
1031,736,424,4,1,4
987,719,293,4,2,4
1043,764,305,4,5,5
1036,793,361,4,4,4
1001,741,422,4,2,4
1043,731,333,3,3,2
1001,782,362,3,3,6
1034,747,371,4,3,3
980,713,373,3,2,5
1055,782,398,4,2,3
1021,756,340,3,2,2
974,705,350,4,8,5
1012,750,361,4,6,4
997,727,404,3,4,4
1048,730,406,3,8,2
989,760,374,3,4,6
1067,718,347,4,2,4
1023,712,378,3,3,3
1006,724,351,4,2,4
1077,724,353,3,3,3
1055,770,359,3,0,2
1058,748,338,4,2,2
1055,702,365,4,5,3
1065,768,344,4,6,3
1060,733,439,3,3,4
1079,794,389,4,3,4
1051,778,351,4,11,4
992,699,308,3,3,2
1013,739,359,3,1,9
1033,769,366,3,-15,5
1074,765,301,4,3,3
970,736,356,3,5,4
1044,746,352,3,1,3
1063,734,351,4,-30,4
1065,751,323,4,7,7
1041,778,364,3,4,11
1059,758,390,3,3,3
1024,737,426,3,2,3
1029,718,360,4,8,3
1024,720,408,5,1,3
1041,725,305,4,9,4
1014,760,353,3,3,2
1053,761,437,3,2,2
1040,752,365,4,6,3
1015,733,356,4,2,3
1041,712,409,4,25,3
1024,774,459,4,2,5
1012,738,357,3,3,2
1040,799,394,4,11,10
1013,710,321,3,7,5
1019,775,389,3,2,2
1036,743,415,3,4,89
1003,754,335,3,29,5
1038,707,397,3,2,4
1041,756,360,5,4,3
1061,750,329,4,16,3
1026,777,377,3,3,5
1039,727,399,2,2,2
1046,709,376,3,3,5
1021,734,340,4,4,2
1052,724,357,3,9,4
1037,779,338,4,7,2
999,767,438,4,2,3
1078,779,360,4,1,4
1081,767,387,4,17,3
1069,748,325,3,1,6
1040,765,387,4,2,4
989,734,344,3,8,4
1061,731,419,3,3,3
1025,751,382,3,2,5
1055,771,362,3,15,4
1019,735,411,4,5,5
1010,731,406,3,10,6
1038,770,265,4,4,2
1031,771,409,4,3,5
1034,748,391,3,12,2
1006,769,351,3,5,4
974,747,372,4,2,4
1024,772,355,3,3,4
1028,760,361,3,4,2
1016,746,358,2,2,2
1020,704,391,5,1,3
1044,767,387,3,7,3
1035,740,358,3,3,2
1050,717,333,4,4,2
1008,759,399,4,4,4
1006,777,410,4,14,2
1042,765,423,4,2,5
1064,717,308,3,2,2
1001,715,402,4,4,5
1023,757,327,4,1,5
1056,701,375,4,4,5
1045,648,348,5,6,5
1019,770,358,3,114,3
1026,767,389,4,2,2
1056,762,384,3,3,3
1024,714,329,2,1,2
1067,685,401,2,7,3
1019,726,370,4,8,15
1016,674,415,3,3,2
991,685,381,3,4,3
1034,748,378,4,1,8
1040,729,369,5,8,4
1024,751,381,3,7,6
1060,744,347,4,5,4
952,775,324,4,2,3
1037,738,367,4,5,7
1028,704,282,4,1,3
1043,744,379,4,5,4
1039,770,359,3,7,5
1079,740,287,3,3,7
1011,745,377,5,6,3
996,724,446,4,2,4
1076,763,328,3,4,2
1043,727,417,3,2,4
1027,744,398,4,11,4
1031,775,376,4,13,2
1067,785,419,3,6,4
1032,723,357,4,11,6
1051,727,353,4,5,6
1017,709,368,4,4,2
1052,731,320,4,8,3
1023,768,395,3,7,4
1013,739,370,3,12,4
1026,770,331,4,8,6
1019,751,312,4,6,5
1042,778,380,5,-23,3
1030,652,422,3,2,1
1054,726,417,3,3,7
1048,760,368,3,2,8
1046,735,366,3,5,2
1127,726,330,4,5,2
1055,728,387,5,2,2
1043,715,409,4,8,2
1031,798,352,4,3,7
1043,702,370,3,4,5
1034,769,323,3,3,2
1031,718,359,4,2,7
1033,702,379,4,3,2
1054,756,425,5,5,3
1059,737,306,3,2,2
967,749,386,3,2,3
1024,733,361,3,2,5
1045,732,337,3,5,3
1071,752,378,3,9,2
1041,753,294,3,11,5
1092,738,447,3,7,3
1065,738,312,3,4,5
1041,735,386,3,7,10
1066,736,405,3,4,4
1047,747,372,4,5,4
1010,744,397,3,5,3
1040,757,474,3,2,5
1042,683,304,5,2,5
1049,710,374,4,15,4
1041,692,362,3,2,3
986,755,359,3,2,2
1048,699,405,4,3,7
1048,765,416,4,5,3
1037,751,343,3,5,6
1065,711,361,4,2,3
998,750,327,4,3,8
1024,740,382,3,4,4
1021,735,341,4,2,6
1021,696,362,2,2,3
1051,772,372,4,32,2
963,724,444,4,5,4
1012,741,371,5,6,3
1056,732,437,3,2,10
1003,701,367,4,3,2
1096,761,324,3,4,3
1004,709,337,4,4,4
1007,794,433,3,2,5
1066,700,385,3,5,4
1059,764,327,4,4,3
1017,738,323,3,3,4
1060,776,388,4,1,3
1079,766,365,4,15,9
1052,723,370,4,2,4
989,743,356,4,2,4
1048,776,376,4,3,4
1019,757,417,3,7,4
1016,745,456,3,2,2
1084,757,404,3,5,3
1078,753,327,4,9,3
1052,746,376,4,8,2
1061,711,329,4,8,6
1033,778,357,4,4,2
1035,709,367,4,3,5
1004,751,394,4,4,3
998,752,402,3,4,3
1051,798,385,4,2,2
1023,703,388,3,4,4
1009,770,356,5,2,2
1043,713,416,3,3,3
1008,769,421,3,2,5
1031,750,375,3,3,5
1026,768,371,4,3,3
1024,729,313,4,2,3
1001,775,347,4,2,4
1010,737,378,4,-44,2
953,757,412,5,4,3
1056,698,326,4,14,3
1053,696,395,3,1,2
974,755,349,3,24,2
1059,791,347,4,10,4
992,770,441,4,3,5
1073,748,369,3,3,3
1039,742,342,4,2,3
987,734,347,3,3,3
1041,694,364,4,8,2
1041,749,369,3,4,3
1062,739,322,4,3,5
1040,738,417,4,6,2
993,745,348,4,7,4
1026,753,379,4,8,2
1029,762,440,5,7,3
1052,767,418,3,3,2
1053,745,373,3,1,4
1001,766,313,3,5,2
1064,768,332,5,3,4
1031,765,417,3,-7,2
1066,735,361,4,12,9
988,724,369,4,2,4
995,758,384,5,3,2
1025,767,351,3,4,4
1054,720,394,4,2,12
997,732,334,3,3,4
1021,726,337,3,4,2
1005,736,346,4,2,4
1032,743,323,4,2,3
997,731,342,3,10,3
1060,770,383,3,5,2
1012,734,381,4,3,3
1034,728,310,3,2,5
1009,694,334,4,4,3
1027,753,384,3,2,3
1088,706,353,3,3,5
1019,708,387,4,3,2
1024,773,369,4,1,3
1058,771,415,5,1,4
1094,711,232,4,-111,3
983,687,396,4,-10,6
1012,757,359,2,52,2
1027,774,306,4,2,3
1030,736,326,3,13,3
1011,791,318,3,36,4
976,731,397,3,3,3
1055,699,380,4,11,2
1024,719,354,3,3,3
1052,745,441,3,5,3
1010,771,405,4,15,5
1053,700,421,4,-59,2
1032,720,352,3,3,2
1039,768,349,3,1,4
1015,742,294,4,2,2
1015,718,316,3,7,3
1055,773,427,4,13,3
1045,776,425,4,4,4
1034,732,343,3,1,3
1013,700,378,3,7,2
1027,743,332,4,4,5
1037,727,358,5,3,2
1013,740,304,4,6,3
1008,741,319,3,2,8
1033,732,326,4,1,4
1035,723,333,5,4,3
1028,727,364,3,3,3
1015,755,432,4,2,3
1012,690,436,3,2,2
1055,731,423,3,3,3
1037,728,358,4,3,2
1042,752,418,3,2,3
1038,743,370,3,3,5
1012,778,329,5,3,5
1022,757,436,3,39,5
984,778,377,3,10,7
1006,702,540,0,0,3
992,750,414,4,5,5
1052,693,326,3,5,2
1037,734,324,3,4,3
1096,767,374,5,3,11
1055,764,385,5,3,3
1023,767,356,4,3,2
1027,709,400,3,6,3
1028,793,314,3,4,3
1035,773,334,3,14,4
1054,720,340,3,5,57
991,758,364,4,7,5
1035,705,337,3,5,16
1063,740,426,3,-101,4
1068,700,299,3,5,5
1045,763,399,3,3,4
1051,688,334,4,1,3
1073,783,415,4,5,3
1034,721,326,3,2,2
1051,773,370,3,2,2
1048,778,353,3,5,3
991,724,416,3,2,2
992,749,303,3,3,3
1027,707,375,5,11,4
1028,776,364,3,2,4
1015,701,347,4,3,5
973,718,307,4,2,7
1080,725,391,3,4,4
1013,712,396,3,1,3
1053,736,385,5,-36,2
1052,714,429,4,3,7
1063,742,381,3,3,2
1063,718,403,3,2,6
1024,771,425,4,2,3
994,694,370,3,4,3
1009,768,394,3,4,2
1034,722,402,3,3,4
999,775,330,4,2,3
967,718,288,4,4,4
1069,735,336,3,14,3
1018,762,292,4,6,5
1033,745,288,4,4,5
1022,686,404,4,4,3
998,732,352,4,1,4
1048,774,423,4,4,3
1008,710,308,4,2,2
1061,718,359,3,6,3
1010,701,379,5,5,3
1104,762,357,5,3,5
1058,732,360,4,4,4
1028,754,349,3,2,3
1079,759,352,3,5,8
1049,747,357,3,5,3
1086,782,398,4,24,3
1016,727,399,3,1,2
1047,724,332,3,4,12
1044,685,411,5,8,2
996,690,412,3,3,7
993,734,353,4,3,1
1043,745,430,4,3,2
1015,731,295,6,5,13
999,768,386,4,2,2
1066,735,290,4,1,3
1016,740,393,4,5,6
1016,757,330,4,2,2
1066,743,341,2,4,2
1019,723,372,4,17,3
1018,687,361,4,3,4
1049,725,377,4,1,4
1006,753,422,3,2,2
992,747,383,3,5,3
1037,671,269,3,2,3
1071,757,347,3,2,4
1021,727,409,4,3,3
1069,759,375,3,1,25
1032,745,338,3,3,4
1055,743,406,4,6,3
1055,706,365,4,23,4
1083,765,372,3,4,4
1061,707,343,3,3,3
1036,691,396,4,2,2
1077,711,365,3,2,6
1012,710,328,4,2,3
1026,769,390,4,3,3
1050,759,423,3,4,9
1019,725,431,3,3,3
1043,714,329,4,2,3
995,759,346,4,2,5
1007,720,379,4,2,3
1083,743,472,4,3,5
1016,726,384,2,5,6
1038,748,450,4,2,3
1047,717,398,4,1,4
1025,722,397,4,-16,2
1018,741,300,3,6,3
1000,707,366,3,3,3
991,711,386,3,1,3
992,791,464,4,2,1
1022,747,367,3,4,14
1020,791,329,4,5,3
1022,752,305,4,1,4
1051,733,366,4,6,3
1029,724,399,3,3,2
1025,786,398,4,1,4
1065,778,357,3,4,4
983,754,430,3,3,7
1011,733,368,4,3,3
1021,776,416,3,2,3
1039,770,363,3,1,2
1069,762,357,3,3,5
1042,743,361,3,6,3
1018,689,342,3,3,5
1020,721,326,4,3,3
1045,678,433,3,4,3
1063,736,466,3,7,3
1041,715,350,3,4,3
1090,728,353,3,3,4
1098,723,336,4,9,4
1080,787,399,4,4,7
992,729,405,3,5,3
1058,719,377,4,3,4
1028,848,349,3,5,4
1045,710,381,2,2,3
1022,760,263,4,2,3
949,666,372,5,2,3
975,798,313,5,6,7
1010,698,368,4,6,7
1028,768,452,4,3,3
1033,732,351,3,4,4
1004,828,384,4,3,2
1045,741,351,3,2,4
1086,708,390,3,-21,4
1036,715,380,3,4,4
1078,786,303,3,-15,7
1039,748,363,4,3,5
992,750,394,3,2,12
1031,744,350,3,2,4
1004,714,335,4,5,9
1037,736,333,2,3,6
1042,708,295,4,-27,5
1053,790,414,5,17,4
975,742,349,4,2,5
1021,781,327,3,4,3
982,709,425,3,4,3
1037,760,451,4,12,3
1030,738,356,5,2,3
1076,707,392,3,4,3
1004,707,414,6,2,3
1025,709,362,4,3,2
1033,707,383,5,53,7
1061,702,337,3,2,2
1039,773,378,4,10,8
1028,780,301,3,20,4
1013,763,356,4,4,5
966,711,348,3,-34,3
981,744,350,3,1,3
1015,726,370,4,4,2
1037,739,405,3,7,5
1022,754,388,3,4,3
993,720,314,3,1,3
1049,795,429,3,4,2
1029,721,333,3,4,4
1064,756,417,3,2,2
1040,718,356,3,5,2
1048,774,335,4,1,2
1054,747,373,3,3,4
1035,750,379,2,6,3
1024,688,360,3,4,3
1032,794,398,3,2,3
971,715,359,4,-7,7
1059,758,373,4,3,2
987,766,410,4,2,6
1065,794,310,4,38,3
1018,644,339,5,2,4
1019,701,307,4,7,3
1027,788,387,3,1,3
1025,725,347,3,2,4
1027,749,395,3,40,4
1003,780,432,3,3,4
1014,725,265,5,3,3
1039,750,377,3,4,5
1065,736,304,6,2,9
1043,710,382,3,2,2
1005,774,380,3,4,8
1068,764,363,3,0,4
1040,756,498,4,3,3
1025,720,307,3,5,3
1036,705,369,3,4,3
1015,719,282,3,3,5
1038,753,437,4,2,8
1043,731,408,4,6,3
1009,759,384,4,8,4
1049,750,370,3,4,15
1042,716,336,5,7,3
1030,750,408,3,3,4
1026,727,315,4,3,4
999,711,353,4,20,5
1043,744,440,4,5,3
1062,738,445,4,5,5
1066,774,413,3,6,4
1059,744,361,4,2,3
998,715,311,4,4,3
1011,726,444,4,3,3
1022,753,337,4,2,5
1014,764,410,4,3,4
1055,749,391,5,4,4
1061,746,382,4,4,3
1074,704,390,3,6,3
1089,754,381,4,3,6
1022,760,406,4,2,5
1048,743,371,4,2,4
1020,762,367,4,2,8
1057,740,331,3,-5,5
1018,721,347,3,2,5
1046,758,331,3,4,3
1032,739,430,3,2,1
1020,722,372,3,4,2
988,710,370,4,7,10
1023,700,419,3,4,5
1064,735,369,3,5,4
1040,746,440,3,18,4
1053,785,342,4,5,3
987,737,348,3,9,5
1033,794,409,3,4,6
1022,702,401,4,1,7
1020,762,364,4,3,5
1035,692,383,4,2,2
1069,701,325,4,5,3
1073,753,400,3,13,4
1045,785,353,4,-7,8
1046,700,350,4,3,4
1014,709,372,3,5,3
970,769,293,4,7,5
1068,743,333,4,5,4
996,801,400,4,7,4
1085,752,355,3,4,5
986,695,408,3,3,3
1064,743,324,4,3,2
1017,728,317,5,2,3
1020,755,390,3,1,2
1037,748,387,4,4,3
1059,746,379,5,1,3
1052,705,399,5,1,3
1039,740,427,3,13,2
1041,733,341,4,1,3
1016,772,361,4,5,4
1041,765,316,4,2,3
1091,718,276,4,8,2
1033,764,383,3,2,3
1040,705,367,4,4,7
1027,767,396,4,4,4
1052,724,423,3,2,4
1049,701,297,4,1,3
968,737,306,4,0,3
994,727,413,3,2,3
1027,726,256,4,2,5
1049,737,445,4,3,3
1003,715,292,4,8,1
1002,731,372,4,11,3
1025,733,398,3,5,5
1020,709,367,3,2,3
1024,707,385,4,4,5
1070,725,371,3,4,3
1031,720,322,3,9,4
1067,740,265,4,5,4
1023,763,365,3,6,3
995,722,352,4,3,6
1028,792,401,3,1,4
1032,726,408,3,3,3
